en_curid,name,numlangs,countryCode,countryCode3,countryName,continentName,birthyear,birthcity,gender,occupation,industry,domain,dataset,TotalPageViews,L_star,StdDevPageViews,PageViewsEnglish,PageViewsNonEnglish,AverageViews,HPI
9714825,"Harel Skaat",30,IL,ISR,Israel,Asia,1981,"Kfar Saba",Male,SINGER,MUSIC,ARTS,OGC,513439,6.295698726,6157.635599,223583,289856,17114.63333,15.03640438
9726633,"Hayley Williams",36,US,USA,"United States","North America",1988,Meridian,Female,SINGER,MUSIC,ARTS,OGC,16538187,4.37722679,123769.6403,9801477,6736710,459394.0833,17.29471234
9743046,"Juan Manuel Santos",45,CO,COL,Colombia,"South America",1951,"Bogotá",Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,2213294,3.759093003,31959.98509,551332,1661962,49184.31111,21.24967701
9856359,"Roger Guerreiro",28,BR,BRA,Brazil,"South America",1982,"São Paulo",Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,914476,4.807107652,14599.37077,242540,671936,32659.85714,15.08659473
9906294,"Johann Sebastian Bach",144,DE,DEU,Germany,Europe,1685,Eisenach,Male,COMPOSER,MUSIC,ARTS,OGC,29753654,14.34111507,92194.10877,8852148,20901506,206622.5972,30.16719654
9941728,"Marija Šerifović",48,RS,SRB,Serbia,Europe,1984,Kragujevac,Female,SINGER,MUSIC,ARTS,OGC,707186,12.95264167,6249.339978,271210,435976,14733.04167,16.44184262
9955340,"Diego Godín",30,UY,URY,Uruguay,"South America",1986,"Rosario, Uruguay",Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,783515,6.448578131,7601.986198,363036,420479,26117.16667,14.807508
9988843,"André Michel Lwoff",30,FR,FRA,France,Europe,1902,"Ainay-le-Château",Male,BIOLOGIST,"NATURAL SCIENCES","SCIENCE & TECHNOLOGY",OGC,167523,15.71959671,841.823425,31475,136048,5584.1,22.39071602
10010604,"Boris Kolker",27,RU,RUS,Russia,Europe,1939,Russia,Male,LINGUIST,LANGUAGE,HUMANITIES,OGC,56344,15.71420889,299.6515981,12450,43894,2086.814815,20.80460625
10016225,"Gregory van der Wiel",37,NL,NLD,Netherlands,Europe,1988,Amsterdam,Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,2239719,7.332944759,28143.15683,987858,1251861,60532.94595,15.6369289
10026321,"Igor Denisov",37,RU,RUS,Russia,Europe,1984,"Saint Petersburg",Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,423297,5.199495281,7481.310461,273174,150123,11440.45946,13.50953732
10104201,"Verka Serduchka",31,UA,UKR,Ukraine,Europe,1973,Poltava,Male,SINGER,MUSIC,ARTS,OGC,664933,7.044019922,3264.219544,329619,335314,21449.45161,17.52423814
10141146,"Stevan Jovetić",28,ME,MNE,Montenegro,Europe,1989,Podgorica,Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,3034623,5.732008493,42879.77656,1464665,1569958,108379.3929,15.04865866
10145459,"Bamir Topi",49,AL,ALB,Albania,Europe,1957,Tirana,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,538888,12.52648149,2116.489368,211191,327697,10997.71429,21.28627024
10165651,"Éver Banega",26,AR,ARG,Argentina,"South America",1988,Rosario,Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,1637226,6.308971795,10693.51926,742717,894509,62970.23077,15.45191079
10209822,"Edward the Elder",41,GB,GBR,"United Kingdom",Europe,870,Wessex,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,1065368,6.313628235,3550.127252,626544,438824,25984.58537,25.05486711
10219069,"Ali al-Masudi",41,IQ,IRQ,Iraq,Asia,896,Baghdad,Male,WRITER,LANGUAGE,HUMANITIES,OGC,354845,13.33737211,2509.96708,114740,240105,8654.756098,24.43042575
10253596,"Konstantin Zyryanov",40,RU,RUS,Russia,Europe,1977,Perm,Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,388401,6.725322307,3999.147607,223771,164630,9710.025,15.63332571
10326658,"Leonid Hurwicz",38,RU,RUS,Russia,Europe,1917,Moscow,Male,ECONOMIST,"SOCIAL SCIENCES","SCIENCE & TECHNOLOGY",OGC,562784,10.70633803,3259.841662,214592,348192,14810.10526,22.9359638
10371611,"Fábio Coentrão",45,PT,PRT,Portugal,Europe,1988,"Vila do Conde",Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,3934325,8.411577584,56296.55442,1669509,2264816,87429.44444,16.43282743
10376725,"Ludmilla Radchenko",35,RU,RUS,Russia,Europe,1978,Omsk,Female,ACTOR,"FILM AND THEATRE",ARTS,OGC,120935,5.523095215,1701.610407,34054,86881,3455.285714,14.18823464
10404795,"Riyo Mori",31,JP,JPN,Japan,Asia,1986,Shizuoka,Female,CELEBRITY,"MEDIA PERSONALITY","PUBLIC FIGURE",OGC,2278050,4.841213526,20160.78942,957264,1320786,73485.48387,15.79014618
10410626,"John Adams",104,US,USA,"United States","North America",1735,Quincy,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,15321190,3.057230472,89212.80243,12292725,3028465,147319.1346,25.61423876
10479907,"Carlos Javier Cuéllar",27,ES,ESP,Spain,Europe,1981,Madrid,Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,587861,3.458726912,4341.492684,414499,173362,21772.62963,14.30290937
10567534,"Blake Griffin",29,US,USA,"United States","North America",1989,"Oklahoma City",Male,"BASKETBALL PLAYER","TEAM SPORTS",SPORTS,OGC,8194995,2.694133362,126360.847,6515226,1679769,282586.0345,14.30906301
10665617,"Diego Cavalieri",26,BR,BRA,Brazil,"South America",1982,"São Paulo",Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,1107687,5.815794535,14357.91235,464367,643320,42603.34615,15.36780312
10705159,"Wouter Weylandt",27,BE,BEL,Belgium,Europe,1984,Ghent,Male,CYCLIST,"INDIVIDUAL SPORTS",SPORTS,OGC,1260244,7.34307376,94938.14186,491846,768398,46675.7037,13.72267411
10733176,"Seung-Hui Cho",27,KR,KOR,"South Korea",Asia,1984,Seoul,Male,EXTREMIST,OUTLAWS,"PUBLIC FIGURE",OGC,5012120,2.735724676,44794.86756,3937089,1075031,185634.0741,15.2027955
10780405,Skanderbeg,53,AL,ALB,Albania,Europe,1405,Unknown,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,2260739,10.15472634,9033.786158,957025,1303714,42655.45283,26.23873193
10842585,"Billy Mays",32,US,USA,"United States","North America",1958,"McKees Rocks",Male,BUSINESSPERSON,BUSINESS,"BUSINESS & LAW",OGC,6955998,1.44283616,242000.0867,6499731,456267,217374.9375,16.69275818
10899099,"Makoto Kobayashi",36,JP,JPN,Japan,Asia,1944,Nagoya,Male,PHYSICIST,"NATURAL SCIENCES","SCIENCE & TECHNOLOGY",OGC,184800,17.2299978,1491.298493,3792,181008,5133.333333,21.99083328
10899167,"Toshihide Maskawa",35,JP,JPN,Japan,Asia,1940,Nagoya,Male,PHYSICIST,"NATURAL SCIENCES","SCIENCE & TECHNOLOGY",OGC,936413,4.563890467,22125.81911,120855,815558,26754.65714,21.24870888
10919134,"Jozy Altidore",31,US,USA,"United States","North America",1989,Livingston,Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,3168430,3.075892854,29537.57182,2411753,756677,102207.4194,14.21398914
10950533,"John Deacon",39,GB,GBR,"United Kingdom",Europe,1951,Oadby,Male,MUSICIAN,MUSIC,ARTS,OGC,4788895,6.540320254,21458.28744,2568097,2220798,122792.1795,23.12044386
10953971,"Lea Michele",30,US,USA,"United States","North America",1986,"The Bronx",Female,ACTOR,"FILM AND THEATRE",ARTS,OGC,19506147,3.883429735,238302.0968,12862074,6644073,650204.9,16.83001807
10969775,"Sergio Romero",28,AR,ARG,Argentina,"South America",1987,"Bernardo de Irigoyen",Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,1539284,5.6840368,30754.84349,494900,1044384,54974.42857,14.6296686
10983884,"Aaron Ramsey",37,GB,GBR,"United Kingdom",Europe,1990,Caerphilly,Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,4332426,5.522874266,47345.9774,2682563,1649863,117092.5946,15.42324937
10997985,"Antolín Alcaraz",28,PY,PRY,Paraguay,"South America",1982,"San Roque González de Santa Cruz",Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,383109,5.663406282,5566.193684,213702,169407,13682.46429,13.96690097
10998527,"Józef Gosławski",46,PL,POL,Poland,Europe,1908,"Polanówka",Male,SCULPTOR,"FINE ARTS",ARTS,OGC,155610,12.99524396,1397.615685,48,155562,3382.826087,22.1410663
11015252,"Vladimir Lenin",137,RU,RUS,Russia,Europe,1870,Ulyanovsk,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,27160642,12.92538618,113467.9172,9956302,17204340,198252.8613,28.9211201
11061022,"Saoirse Ronan",31,US,USA,"United States","North America",1994,"New York City",Female,ACTOR,"FILM AND THEATRE",ARTS,OGC,9982884,3.720362775,94543.66648,6789629,3193255,322028.5161,14.94550857
11133659,"Ngo Bao Chau",33,VN,VNM,Vietnam,Asia,1972,Hanoi,Male,MATHEMATICIAN,MATH,"SCIENCE & TECHNOLOGY",OGC,1118050,4.480958533,33000.078,248130,869920,33880.30303,16.45458527
11166571,"Manny Mori",26,FM,FSM,Micronesia,Oceania,1948,Fefan,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,204670,9.624162071,671.6398528,63765,140905,7871.923077,21.11787855
11190657,"Sebastian Giovinco",33,IT,ITA,Italy,Europe,1987,Turin,Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,4161027,6.214420784,48306.75026,1311564,2849463,126091.7273,16.42980654
11217925,"Paris Hilton",64,US,USA,"United States","North America",1981,"New York City",Female,CELEBRITY,"MEDIA PERSONALITY","PUBLIC FIGURE",OGC,27804491,6.917558766,68660.8068,14894758,12909733,434445.1719,21.26497484
11240679,"Stieg Larsson",43,SE,SWE,Sweden,Europe,1954,"Skellefteå",Male,WRITER,LANGUAGE,HUMANITIES,OGC,12768801,6.93416332,131314.5374,5142033,7626768,296948.8605,23.21522663
11261139,"Mirko Cvetković",35,RS,SRB,Serbia,Europe,1950,"Zaječar",Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,306271,10.04364448,2356.728196,128334,177937,8750.6,20.53064281
11272552,"Nikica Jelavić",31,BA,BIH,"Bosnia and Herzegovina",Europe,1985,"Čapljina",Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,1365876,3.283205413,25256.86554,1027817,338059,44060.51613,13.47124771
11288672,"Gelson Fernandes",28,CV,CPV,"Cape Verde",Africa,1986,Praia,Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,901993,6.236893669,7226.685778,434563,467430,32214.03571,15.00243836
11291214,"Coco Chanel",57,FR,FRA,France,Europe,1883,Saumur,Female,"FASHION DESIGNER",DESIGN,ARTS,OGC,20727593,8.842679974,93891.08816,8655793,12071800,363641.9825,27.16062738
11309984,"Thein Sein",34,MM,MMR,"Myanmar [Burma]",Asia,1945,"Ngapudaw Township",Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,1067094,7.700428493,13134.23757,533391,533703,31385.11765,21.63405427
11328556,"Chang Myon",42,KR,KOR,"South Korea",Asia,1899,Seoul,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,212394,9.197029262,1447.832084,38809,173585,5057.0,22.14912742
11394363,"Anette Olzon",39,SE,SWE,Sweden,Europe,1971,Katrineholm,Female,SINGER,MUSIC,ARTS,OGC,3508602,8.580588717,12239.25741,1401339,2107263,89964.15385,20.45178161
11400799,"Valdis Zatlers",45,LV,LVA,Latvia,Europe,1955,Latvia,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,423688,12.88319284,2186.721404,132867,290821,9415.288889,21.14768196
11402229,"Aaron Johnson",26,GB,GBR,"United Kingdom",Europe,1990,"High Wycombe",Male,ACTOR,"FILM AND THEATRE",ARTS,OGC,2497330,7.748345091,38288.05493,1256,2496074,96051.15385,15.4844741
11472953,"Toni Kroos",43,DE,DEU,Germany,Europe,1990,Greifswald,Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,3537327,7.680120939,31451.68528,1319214,2218113,82263.4186,16.40550602
11503512,"Rolando Jorge Pires da Fonseca",26,PT,PRT,Portugal,Europe,1985,"São Vicente",Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,613589,5.916605678,14250.7515,10918,602671,23599.57692,14.2345132
11509807,"Sean Kingston",34,US,USA,"United States","North America",1990,Miami,Male,SINGER,MUSIC,ARTS,OGC,7160883,4.160647849,47337.24145,4893078,2267805,210614.2059,15.87627467
11538573,"Rosie Huntington-Whiteley",32,GB,GBR,"United Kingdom",Europe,1987,Plymouth,Female,MODEL,"MEDIA PERSONALITY","PUBLIC FIGURE",OGC,16099391,3.785709434,233542.4146,10890300,5209091,503105.9688,16.2838976
11553977,"Sébastien Buemi",34,CH,CHE,Switzerland,Europe,1988,Aigle,Male,"RACECAR DRIVER","INDIVIDUAL SPORTS",SPORTS,OGC,653190,9.468872747,4547.759738,240325,412865,19211.47059,15.28917019
11555119,"Neven Subotic",28,RS,SRB,Serbia,Europe,1988,"Banja Luka",Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,1975403,6.078318073,25087.09634,978623,996780,70550.10714,14.93208253
11591233,"Anders Lindegaard",31,DK,DNK,Denmark,Europe,1984,Dyrup,Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,1621007,4.728345202,25421.83936,1082784,538223,52290.54839,14.63396649
11612549,"Daniel González Güiza",38,ES,ESP,Spain,Europe,1980,"Jerez de la Frontera",Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,2169825,7.920221449,18092.6836,820674,1349151,57100.65789,17.56870221
11635366,"Eric Maskin",35,US,USA,"United States","North America",1950,"New York City",Male,ECONOMIST,"SOCIAL SCIENCES","SCIENCE & TECHNOLOGY",OGC,385605,12.05960048,1586.563533,152297,233308,11017.28571,21.61054087
11694488,"Lucas Barrios",27,AR,ARG,Argentina,"South America",1984,"San Fernando, Buenos Aires",Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,3064330,7.774001159,30231.46388,961293,2103037,113493.7037,16.81939741
11718504,"Camillo Benso, conte di Cavour",51,IT,ITA,Italy,Europe,1810,Turin,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,600194,13.50891166,2524.464652,769,599425,11768.5098,24.86612712
11771355,"Robert Lefkowitz",37,US,USA,"United States","North America",1943,"The Bronx",Male,PHYSICIAN,MEDICINE,"SCIENCE & TECHNOLOGY",OGC,284743,5.753943434,14214.6356,177163,107580,7695.756757,18.73208368
11786379,"Liu Xiaobo",71,CN,CHN,China,Asia,1955,Changchun,Male,"SOCIAL ACTIVIST",ACTIVISM,"PUBLIC FIGURE",OGC,4724720,8.97807678,139583.3874,1836634,2888086,66545.35211,21.79351019
11825477,"Anastasia Pavlyuchenkova",29,RU,RUS,Russia,Europe,1991,Russia,Female,"TENNIS PLAYER","INDIVIDUAL SPORTS",SPORTS,OGC,567898,4.163280075,5792.770583,385496,182402,19582.68966,12.58880536
11879432,"Aleksandar Kolarov",33,RS,SRB,Serbia,Europe,1985,Belgrade,Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,2146174,6.570443843,21773.39199,1056645,1089529,65035.57576,15.99810967
11885871,"Felipe Melo de Carvalho",35,BR,BRA,Brazil,"South America",1983,"Volta Redonda",Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,3758381,7.846598833,42144.54429,1033985,2724396,107382.3143,17.38631732
11895475,"Marek Hamšík",36,SK,SVK,Slovakia,Europe,1987,"Banská Bystrica",Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,3434377,6.862135951,24634.9714,1266832,2167545,95399.36111,16.82390668
11902870,"Amy Macdonald",42,GB,GBR,"United Kingdom",Europe,1987,Bishopbriggs,Female,SINGER,MUSIC,ARTS,OGC,4621973,6.829076375,41726.34349,1664079,2957894,110046.9762,17.05413087
11905904,"Mathieu Valbuena",27,FR,FRA,France,Europe,1984,Bruges,Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,2197468,5.692647854,29190.50553,703512,1493956,81387.7037,15.86834964
11914827,"Mario Mandžukić",42,HR,HRV,Croatia,Europe,1986,"Slavonski Brod",Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,3002380,8.045676064,71535.97752,1303981,1698399,71485.2381,15.8628816
11929895,"Nikola Kalinić",26,HR,HRV,Croatia,Europe,1988,Solin,Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,653209,4.538748539,6084.276477,418968,234241,25123.42308,13.42773351
11983070,"Johnny Cash",72,US,USA,"United States","North America",1932,Kingsland,Male,SINGER,MUSIC,ARTS,OGC,32337297,6.190971846,98114.79239,17390415,14946882,449129.125,27.31086876
11983273,"Aishwarya Rai",66,IN,IND,India,Asia,1973,Mangalore,Female,ACTOR,"FILM AND THEATRE",ARTS,OGC,21607556,3.529787937,108945.9914,15804157,5803399,327387.2121,20.4133766
11983357,"Kim Campbell",30,CA,CAN,Canada,"North America",1947,"Port Alberni",Female,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,1265945,2.569618615,4666.741472,1033998,231947,42198.16667,20.4764345
12024103,"Walter Gargano",33,UY,URY,Uruguay,"South America",1984,"Paysandú",Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,1176398,6.401827284,19509.93462,357008,819390,35648.42424,15.36387669
12041776,"Maximiliano Pereira",29,UY,URY,Uruguay,"South America",1984,Montevideo,Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,614428,7.056962806,6003.486913,268450,345978,21187.17241,14.99897388
12060871,"シルショ",28,AM,ARM,Armenia,Asia,1987,Yerevan,Female,SINGER,MUSIC,ARTS,OGC,580767,6.611262299,7012.660234,270674,310093,20741.67857,14.07007862
12109306,"Martín Cáceres",36,UY,URY,Uruguay,"South America",1987,Montevideo,Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,2775273,6.797651854,26221.7236,989931,1785342,77090.91667,16.34497237
12139056,"Ravshan Irmatov",31,UZ,UZB,Uzbekistan,Asia,1977,Tashkent,Male,REFEREE,"TEAM SPORTS",SPORTS,OGC,215418,11.00329609,4131.665704,79554,135864,6948.967742,15.05664495
12139159,"Viktor Kassai",29,HU,HUN,Hungary,Europe,1975,"Tatabánya",Male,REFEREE,"TEAM SPORTS",SPORTS,OGC,537786,10.58674808,19434.59859,171527,366259,18544.34483,15.63426975
12153654,"Elizabeth II of the United Kingdom",127,GB,GBR,"United Kingdom",Europe,1926,London,Female,NOBLEMAN,GOVERNMENT,INSTITUTIONS,OGC,54551771,8.398767746,766207.7959,26927799,27623972,429541.5039,27.31672427
12170914,"Dominika Cibulková",33,SK,SVK,Slovakia,Europe,1989,"Piešťany",Female,"TENNIS PLAYER","INDIVIDUAL SPORTS",SPORTS,OGC,985261,7.13542635,15202.33823,495511,489750,29856.39394,14.17907379
12174108,"Jérôme Boateng",40,DE,DEU,Germany,Europe,1988,Berlin,Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,4465461,8.251108114,73520.89297,1635024,2830437,111636.525,16.3784173
12253254,"Sebastian Prödl",26,AT,AUT,Austria,Europe,1987,Graz,Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,392864,7.018260796,2496.48075,138564,254300,15110.15385,14.49930284
12274140,"Pastora Soler",27,ES,ESP,Spain,Europe,1978,"Coria del Río",Female,SINGER,MUSIC,ARTS,OGC,543004,3.735997607,13073.33504,90412,452592,20111.25926,14.6511155
12275568,"Ognjen Vukojević",30,HR,HRV,Croatia,Europe,1983,Bjelovar,Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,340009,6.173208158,3496.820318,186284,153725,11333.63333,14.20394809
12304570,"Alessandro Diamanti",31,IT,ITA,Italy,Europe,1983,Prato,Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,2017498,4.552333274,55931.22887,662035,1355463,65080.58065,15.11726476
12309698,"Laurent Koscielny",33,FR,FRA,France,Europe,1985,Tulle,Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,2349482,6.074759816,32742.72545,1257604,1091878,71196.42424,15.60434041
12310814,"Carly Rae Jepsen",36,CA,CAN,Canada,"North America",1985,Mission,Female,SINGER,MUSIC,ARTS,OGC,16168959,4.261299625,434613.7664,10525892,5643067,449137.75,16.32243357
12318000,"Eren Derdiyok",28,CH,CHE,Switzerland,Europe,1988,Basel,Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,1294097,7.337274818,12375.68562,444732,849365,46217.75,15.24394157
12320195,"Givanildo Vieira de Souza",34,BR,BRA,Brazil,"South America",1986,"Campina Grande",Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,1636391,3.804268944,28344.68454,15383,1621008,48129.14706,15.17477256
12337058,"Wolfgang Stark",28,DE,DEU,Germany,Europe,1969,Landshut,Male,REFEREE,"TEAM SPORTS",SPORTS,OGC,534152,6.712327001,11279.44078,137145,397007,19076.85714,16.72432214
12352108,"Ivan Perisic",28,HR,HRV,Croatia,Europe,1989,Split,Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,848162,7.288458762,13121.31882,387022,461140,30291.5,13.9731735
12416709,"Colbie Caillat",27,US,USA,"United States","North America",1985,"Newbury Park",Female,MUSICIAN,MUSIC,ARTS,OGC,5591841,3.150632554,23973.97472,4137334,1454507,207105.2222,16.21272402
12423551,"Ed Westwick",27,GB,GBR,"United Kingdom",Europe,1987,Hammersmith,Male,ACTOR,"FILM AND THEATRE",ARTS,OGC,10972983,5.67791748,56404.63602,5837898,5135085,406406.7778,17.54250788
12425600,"Roberto Saviano",28,IT,ITA,Italy,Europe,1979,Naples,Male,WRITER,LANGUAGE,HUMANITIES,OGC,2177605,5.393249627,19450.60111,397073,1780532,77771.60714,17.25208648
12450517,"Viktor Troicki",30,RS,SRB,Serbia,Europe,1986,Belgrade,Male,"TENNIS PLAYER","INDIVIDUAL SPORTS",SPORTS,OGC,627665,6.414114713,6985.278708,341066,286599,20922.16667,14.28165985
12457406,"Fatima bint Muhammad",47,SA,SAU,"Saudi Arabia",Asia,605,Mecca,Female,COMPANION,COMPANIONS,"PUBLIC FIGURE",OGC,2525462,8.003902558,19074.9755,1038660,1486802,53733.23404,25.9810666
12472317,"Angelique Kerber",30,DE,DEU,Germany,Europe,1988,Bremen,Female,"TENNIS PLAYER","INDIVIDUAL SPORTS",SPORTS,OGC,1082252,5.951650681,25756.31556,439099,643153,36075.06667,13.91381393
12483269,"José Enrique Sánchez",28,ES,ESP,Spain,Europe,1986,Valencia,Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,1310042,3.820919895,21337.51986,936792,373250,46787.21429,13.57796738
12489251,"Sara Errani",29,IT,ITA,Italy,Europe,1987,Bologna,Female,"TENNIS PLAYER","INDIVIDUAL SPORTS",SPORTS,OGC,1344152,5.725305582,51794.34516,563940,780212,46350.06897,13.7235898
12505972,"F. Scott Fitzgerald",59,US,USA,"United States","North America",1896,"Saint Paul",Male,WRITER,LANGUAGE,HUMANITIES,OGC,12575794,4.474414904,97935.40337,8500946,4074848,213149.0508,24.80999431
12509095,"John Isner",32,US,USA,"United States","North America",1985,Greensboro,Male,"TENNIS PLAYER","INDIVIDUAL SPORTS",SPORTS,OGC,2645889,4.251687379,46292.35342,1691940,953949,82684.03125,14.85421427
12520860,"Demi Lovato",84,US,USA,"United States","North America",1992,Albuquerque,Female,SINGER,MUSIC,ARTS,OGC,53414996,5.775025658,313306.1234,29050645,24364351,635892.8095,19.25114975
12550387,"Bernard Parker",27,ZA,ZAF,"South Africa",Africa,1986,"Boksburg, Gauteng",Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,395099,4.914678237,5045.485628,250735,144364,14633.2963,13.08671927
12577850,"Victor Moses",29,NG,NGA,Nigeria,Africa,1990,Kaduna,Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,2473751,3.720415533,49222.85623,1771959,701792,85301.75862,13.33048551
12627202,"Cesar Cielo Filho",28,BR,BRA,Brazil,"South America",1987,"Santa Bárbara d'Oeste",Male,SWIMMER,"INDIVIDUAL SPORTS",SPORTS,OGC,818425,5.562095058,13966.40754,218343,600082,29229.46429,14.21156718
12684530,"Jennifer Lawrence",42,US,USA,"United States","North America",1990,Louisville,Female,ACTOR,"FILM AND THEATRE",ARTS,OGC,35058386,4.176870848,750482.9416,22694103,12364283,834723.4762,16.6124368
12764987,"Romain Grosjean",30,CH,CHE,Switzerland,Europe,1986,Geneva,Male,"RACECAR DRIVER","INDIVIDUAL SPORTS",SPORTS,OGC,1531811,7.795601675,23750.99027,536009,995802,51060.36667,15.39056303
12788962,"Yvonne Strzechowski",31,AU,AUS,Australia,Oceania,1982,Maroubra,Female,ACTOR,"FILM AND THEATRE",ARTS,OGC,9834797,4.241887892,74007.81157,6310073,3524724,317251.5161,17.47282323
12812218,"Richie de Laet",26,BE,BEL,Belgium,Europe,1988,Antwerp,Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,863939,4.042501394,8625.084068,598236,265703,33228.42308,13.36861262
12813959,"Mauricio Isla",29,CL,CHL,Chile,"South America",1988,"Buin, Chile",Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,1553773,5.248655298,28567.5279,509698,1044075,53578.37931,14.49677093
12868657,"Kagiso Dikgacoi",27,ZA,ZAF,"South Africa",Africa,1984,"Brandfort, Free State",Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,271128,3.900543333,2948.469339,195424,75704,10041.77778,12.70802539
